,ReportDate,Price,MID,UP,LOW,买,平,买累计,平累计,,仓位
1341,2009/11/26,15970,15169.62,16337.96,14001.28,0,0,,,,
1342,2009/11/27,15630,15219.23,16349.97,14088.49,0,0,,,,
1343,2009/11/30,15800,15273.27,16374.04,14172.5,0,0,,,,
1344,2009/12/1,15610,15316.73,16375.64,14257.82,0,0,,,,
1345,2009/12/2,15655,15363.27,16367.76,14358.78,0,0,,,,
1346,2009/12/3,15960,15415.58,16396.08,14435.08,0,0,,,,
1347,2009/12/4,15865,15471.35,16377.21,14565.49,0,0,,,,
1348,2009/12/7,16100,15534.23,16374.07,14694.39,0,0,,,,
1349,2009/12/8,16140,15582.69,16410.81,14754.57,0,0,,,,
1350,2009/12/9,15750,15615.58,16396.67,14834.49,0,0,,,,
1351,2009/12/10,15760,15649.04,16373.29,14924.79,0,0,,,,
1352,2009/12/11,15770,15682.69,16339.35,15026.03,0,0,,,,
1353,2009/12/14,15725,15710.96,16303.74,15118.18,0,0,,,,
1354,2009/12/15,16070,15744.04,16316.15,15171.93,0,0,,,,
1355,2009/12/16,15995,15770.96,16320.61,15221.31,0,0,,,,
1356,2009/12/17,15860,15784.62,16324.33,15244.91,0,0,,,,
1357,2009/12/18,15970,15805.96,16328.48,15283.44,0,0,,,,
1358,2009/12/21,15885,15824.62,16320.82,15328.42,0,0,,,,
1359,2009/12/22,15915,15845.96,16305.4,15386.52,0,0,,,,
1360,2009/12/23,15730,15855.77,16292.6,15418.94,0,-1,,,,
1361,2009/12/24,15800,15868.46,16276.92,15460,0,0,,,,
1362,2009/12/25,15995,15891.54,16253.92,15529.16,0,0,,,,
1363,2009/12/28,16575,15926.54,16365.57,15487.51,1,0,,,,
1364,2009/12/29,16500,15938.46,16421.85,15455.07,0,0,,,,
1365,2009/12/30,16485,15948.27,16465.44,15431.1,0,0,,,,
1366,2009/12/31,16520,15962.88,16522.34,15403.42,0,0,,,,
1367,2010/1/4,16610,15987.5,16601.88,15373.12,1,0,,,,
1368,2010/1/5,16525,16021.92,16653.04,15390.8,0,0,,,,
1369,2010/1/6,16320,16041.92,16676.73,15407.11,0,0,,,,
1370,2010/1/7,16035,16058.27,16668.21,15448.33,0,-1,,,,
1371,2010/1/8,15960,16070,16659.05,15480.95,0,0,,,,
1372,2010/1/11,16040,16073.08,16660.58,15485.58,0,0,,,,
1373,2010/1/12,16875,16111.92,16771.34,15452.5,1,0,,,,
1374,2010/1/13,16425,16124.42,16795.13,15453.71,0,0,,,,
1375,2010/1/14,16465,16136.92,16820.82,15453.02,0,0,,,,
1376,2010/1/15,16325,16159.04,16827.91,15490.17,0,0,,,,
1377,2010/1/18,16350,16181.73,16834.12,15529.34,0,0,,,,
1378,2010/1/19,16360,16204.42,16838,15570.84,0,0,,,,
1379,2010/1/20,16035,16216.35,16823.52,15609.18,0,-1,,,,
1380,2010/1/21,16240,16222.88,16827.15,15618.61,0,0,,,,
1381,2010/1/22,16305,16234.81,16832.57,15637.05,0,0,,,,
1382,2010/1/25,16300,16251.73,16829.94,15673.52,0,0,,,,
1383,2010/1/26,15910,16249.42,16832.76,15666.08,0,-1,,,,
1384,2010/1/27,15970,16252.69,16828.44,15676.94,0,0,,,,
1385,2010/1/28,15905,16252.31,16829.01,15675.61,0,0,,,,
1386,2010/1/29,15880,16258.08,16815.73,15700.43,0,0,,,,
1387,2010/2/1,15995,16265.58,16802.46,15728.7,0,0,,,,
1388,2010/2/2,15780,16257.31,16817.64,15696.98,0,0,,,,
1389,2010/2/3,16065,16237.69,16787.36,15688.02,0,0,,,,
1390,2010/2/4,16115,16222.88,16763.83,15681.93,0,0,,,,
1391,2010/2/5,16045,16205.96,16740.29,15671.63,0,0,,,,
1392,2010/2/8,15805,16178.46,16719.11,15637.81,0,0,,,,
1393,2010/2/9,15940,16152.69,16671.19,15634.19,0,0,,,,
1394,2010/2/10,16150,16138.27,16634.05,15642.49,0,0,,,,
1395,2010/2/11,16190,16133.27,16624.02,15642.52,0,0,,,,
1396,2010/2/12,16230,16140.77,16631.24,15650.3,0,0,,,,
1397,2010/2/22,16765,16171.73,16713.66,15629.8,1,0,,,,
1398,2010/2/23,16835,16202.31,16800.15,15604.47,1,0,,,,
1399,2010/2/24,16615,16192.31,16750.74,15633.88,0,0,,,,
1400,2010/2/25,16435,16192.69,16751.8,15633.58,0,0,,,,
1401,2010/2/26,16780,16204.81,16800.89,15608.73,0,0,,,,
1402,2010/3/1,16775,16222.12,16857.55,15586.69,0,0,,,,
1403,2010/3/2,16630,16232.88,16886.56,15579.2,0,0,,,,
1404,2010/3/3,16830,16250.96,16944.07,15557.85,0,0,,,,
1405,2010/3/4,16685,16275.96,16983.41,15568.51,0,0,,,,
1406,2010/3/5,16755,16295.77,17027.45,15564.09,0,0,,,,
1407,2010/3/8,16845,16316.54,17079.31,15553.77,0,0,,,,
1408,2010/3/9,17085,16346.73,17166.77,15526.69,0,0,,,,
1409,2010/3/10,16910,16385.19,17213.78,15556.6,0,0,,,,
1410,2010/3/11,16770,16415.96,17239.81,15592.11,0,0,,,,
1411,2010/3/12,16850,16452.31,17265.7,15638.92,0,0,,,,
1412,2010/3/15,16955,16493.65,17295.22,15692.08,0,0,,,,
1413,2010/3/16,17020,16533.08,17333.45,15732.71,0,0,,,,
1414,2010/3/17,17135,16585.19,17357.54,15812.84,0,0,,,,
1415,2010/3/18,17080,16624.23,17389.78,15858.68,0,0,,,,
1416,2010/3/19,17340,16671.35,17457.04,15885.66,0,0,,,,
1417,2010/3/22,17320,16720.38,17502.59,15938.17,0,0,,,,
1418,2010/3/23,17165,16772.69,17478.41,16066.97,0,0,,,,
1419,2010/3/24,17085,16816.73,17444.93,16188.53,0,0,,,,
1420,2010/3/25,17050,16851.35,17423.39,16279.31,0,0,,,,
1421,2010/3/26,16970,16881.35,17387.07,16375.63,0,0,,,,
1422,2010/3/29,16945,16908.85,17339.41,16478.29,0,0,,,,
1423,2010/3/30,16945,16915.77,17342.48,16489.06,0,0,,,,
1424,2010/3/31,16870,16917.12,17342.99,16491.25,0,-1,,,,
1425,2010/4/1,16930,16929.23,17336.87,16521.59,0,0,,,,
1426,2010/4/2,17105,16955,17314.54,16595.46,0,0,,,,
1427,2010/4/6,17170,16970,17331.71,16608.29,0,0,,,,
1428,2010/4/7,17100,16982.5,17338.59,16626.41,0,0,,,,
1429,2010/4/8,17010,16997.12,17322.93,16671.31,0,0,,,,
1430,2010/4/9,16890,16999.42,17321.13,16677.71,0,-1,,,,
1431,2010/4/12,16925,17008.65,17305.66,16711.64,0,0,,,,
1432,2010/4/13,16895,17014.04,17296.64,16731.44,0,0,,,,
1433,2010/4/14,16950,17018.08,17293.54,16742.62,0,0,,,,
1434,2010/4/15,16915,17011.54,17288.46,16734.62,0,0,,,,
1435,2010/4/16,16960,17013.46,17288.13,16738.79,0,0,,,,
1436,2010/4/19,16790,17014.23,17286.17,16742.29,0,0,,,,
1437,2010/4/20,16945,17017.88,17283.11,16752.65,0,0,,,,
1438,2010/4/21,17160,17025.77,17295.37,16756.17,0,0,,,,
1439,2010/4/22,17090,17028.46,17299.22,16757.7,0,0,,,,
1440,2010/4/23,17110,17027.5,17296.86,16758.14,0,0,,,,
1441,2010/4/26,17120,17029.04,17300.1,16757.98,0,0,,,,
1442,2010/4/27,17145,17021.54,17266.32,16776.76,0,0,,,,
1443,2010/4/28,17205,17017.12,17242.88,16791.36,0,0,,,,
1444,2010/4/29,16935,17008.27,17227.87,16788.67,0,-1,,,,
1445,2010/4/30,16935,17002.5,17221.59,16783.41,0,0,,,,
1446,2010/5/4,16850,16994.81,17220.9,16768.72,0,0,,,,
1447,2010/5/5,16725,16985.38,17234.97,16735.79,0,0,,,,
1448,2010/5/6,16680,16975.19,17251.82,16698.56,0,0,,,,
1449,2010/5/7,16545,16959.81,17283.85,16635.77,0,0,,,,
1450,2010/5/10,16675,16952.31,17293.57,16611.05,0,0,,,,
1451,2010/5/11,16625,16940.58,17305.2,16575.96,0,0,,,,
1452,2010/5/12,16655,16923.27,17298,16548.54,0,0,,,,
1453,2010/5/13,16795,16908.85,17272.79,16544.91,0,0,,,,
1454,2010/5/14,16790,16896.92,17255.07,16538.77,0,0,,,,
1455,2010/5/17,16765,16887.5,17246.17,16528.83,0,0,,,,
1456,2010/5/18,17065,16894.23,17259.6,16528.86,0,0,,,,
1457,2010/5/19,17170,16903.65,17284.62,16522.68,0,0,,,,
1458,2010/5/20,17045,16909.42,17294.37,16524.47,0,0,,,,
1459,2010/5/21,16895,16907.31,17291.94,16522.68,0,-1,,,,
1460,2010/5/24,16820,16903.65,17289.77,16517.53,0,0,,,,
1461,2010/5/25,16685,16893.08,17287.76,16498.4,0,0,,,,
1462,2010/5/26,16835,16894.81,17288,16501.62,0,0,,,,
1463,2010/5/27,16825,16890.19,17283.74,16496.64,0,0,,,,
1464,2010/5/28,16635,16870,17259.82,16480.18,0,0,,,,
1465,2010/5/31,16575,16850.19,17245.8,16454.58,0,0,,,,
1466,2010/6/1,16680,16833.65,17219.92,16447.38,0,0,,,,
1467,2010/6/2,16375,16805,17212.83,16397.17,0,0,,,,
1468,2010/6/3,16405,16776.54,17188.93,16364.15,0,0,,,,
1469,2010/6/4,16390,16745.19,17145.82,16344.56,0,0,,,,
1470,2010/6/7,16085,16712.5,17181.58,16243.42,0,0,,,,
1471,2010/6/8,16290,16687.69,17175.66,16199.72,0,0,,,,
1472,2010/6/9,16625,16679.04,17163,16195.08,0,0,,,,
1473,2010/6/10,16640,16675.77,17159.59,16191.95,0,0,,,,
1474,2010/6/11,16745,16678.27,17162.85,16193.69,0,0,,,,
1475,2010/6/17,16810,16688.46,17172.52,16204.4,0,0,,,,
1476,2010/6/18,16555,16683.85,17170.73,16196.97,0,-1,,,,
1477,2010/6/21,16595,16682.69,17170.29,16195.09,0,0,,,,
1478,2010/6/22,16510,16677.12,17169.33,16184.91,0,0,,,,
1479,2010/6/23,16795,16677.12,17169.33,16184.91,0,0,,,,
1480,2010/6/24,16805,16677.69,17170.49,16184.89,0,0,,,,
1481,2010/6/25,16775,16678.08,17171.18,16184.98,0,0,,,,
1482,2010/6/28,16835,16669.23,17141.25,16197.21,0,0,,,,
1483,2010/6/29,16795,16654.81,17084.17,16225.45,0,0,,,,
1484,2010/6/30,16870,16648.08,17056.99,16239.17,0,0,,,,
1485,2010/7/1,16645,16638.46,17034.78,16242.14,0,0,,,,
1486,2010/7/2,16750,16635.77,17027.89,16243.65,0,0,,,,
1487,2010/7/5,16530,16629.81,17023.53,16236.09,0,-1,,,,
1488,2010/7/6,16585,16620.19,17005.17,16235.21,0,0,,,,
1489,2010/7/7,16455,16605.96,16986.78,16225.14,0,0,,,,
1490,2010/7/8,16520,16601.54,16983.63,16219.45,0,0,,,,
1491,2010/7/9,16390,16594.42,16985.35,16203.49,0,0,,,,
1492,2010/7/12,16215,16576.54,16992.9,16160.18,0,0,,,,
1493,2010/7/13,16105,16566.15,17015.58,16116.72,0,0,,,,
1494,2010/7/14,16195,16558.08,17026.7,16089.46,0,0,,,,
1495,2010/7/15,16130,16548.08,17042.03,16054.13,0,0,,,,
1496,2010/7/16,16265,16555,17026.48,16083.52,0,0,,,,
1497,2010/7/19,16385,16558.65,17023.01,16094.29,0,0,,,,
1498,2010/7/20,16320,16546.92,17019.64,16074.2,0,0,,,,
1499,2010/7/21,16180,16529.23,17021.49,16036.97,0,0,,,,
1500,2010/7/22,16255,16510.38,17005.78,16014.98,0,0,,,,
1501,2010/7/23,16340,16492.31,16976.4,16008.22,0,0,,,,
1502,2010/7/26,16450,16488.27,16971.94,16004.6,0,0,,,,
1503,2010/7/27,16295,16476.73,16964.11,15989.35,0,0,,,,
1504,2010/7/28,16385,16471.92,16960.4,15983.44,0,0,,,,
1505,2010/7/29,16365,16455.38,16927.18,15983.58,0,0,,,,
1506,2010/7/30,16480,16442.88,16892.87,15992.89,0,0,,,,
1507,2010/8/2,16660,16438.46,16876.98,15999.94,0,0,,,,
1508,2010/8/3,16700,16433.27,16855.14,16011.4,0,0,,,,
1509,2010/8/4,16720,16430.38,16842.88,16017.88,0,0,,,,
1510,2010/8/5,16635,16421.35,16802.92,16039.78,0,0,,,,
1511,2010/8/6,16740,16425,16817.15,16032.85,0,0,,,,
1512,2010/8/9,16730,16424.23,16813.8,16034.66,0,0,,,,
1513,2010/8/10,16825,16435.58,16854.08,16017.08,0,0,,,,
1514,2010/8/11,16880,16446.92,16897.07,15996.77,0,0,,,,
1515,2010/8/12,16870,16462.88,16942.67,15983.09,0,0,,,,
1516,2010/8/13,17135,16486.54,17033.92,15939.16,1,0,,,,
1517,2010/8/16,17155,16515.96,17120.97,15910.95,0,0,,,,
1518,2010/8/17,17105,16550.19,17184.37,15916.01,0,0,,,,
1519,2010/8/18,17120,16589.23,17234.27,15944.19,0,0,,,,
1520,2010/8/19,17120,16624.81,17281.33,15968.29,0,0,,,,
1521,2010/8/20,16895,16654.23,17286.63,16021.83,0,0,,,,
1522,2010/8/23,16965,16681.15,17304.14,16058.16,0,0,,,,
1523,2010/8/24,17095,16708.46,17339.64,16077.28,0,0,,,,
1524,2010/8/25,17150,16740.38,17373.78,16106.98,0,0,,,,
1525,2010/8/26,17180,16778.85,17391.81,16165.89,0,0,,,,
1526,2010/8/27,17395,16822.69,17442.82,16202.56,0,0,,,,
1527,2010/8/30,17370,16862.31,17485.75,16238.87,0,0,,,,
1528,2010/8/31,17515,16903.27,17553.4,16253.14,0,0,,,,
1529,2010/9/1,17515,16950.19,17593.76,16306.62,0,0,,,,
1530,2010/9/2,17790,17004.23,17685.23,16323.23,1,0,,,,
1531,2010/9/3,18125,17071.92,17833.7,16310.14,1,0,,,,
1532,2010/9/6,18790,17160.77,18142.45,16179.09,1,0,,,,
1533,2010/9/7,18965,17249.42,18437.58,16061.26,0,0,,,,
1534,2010/9/8,18855,17332.31,18654.16,16010.46,0,0,,,,
1535,2010/9/9,18875,17415.19,18843.31,15987.07,0,0,,,,
1536,2010/9/10,19305,17517.88,19089.4,15946.36,1,0,,,,
1537,2010/9/13,19230,17613.65,19288.08,15939.22,0,0,,,,
1538,2010/9/14,19510,17720.58,19511.28,15929.88,0,0,,,,
1539,2010/9/15,19605,17827.5,19724.57,15930.43,0,0,,,,
1540,2010/9/16,19520,17929.04,19896.44,15961.64,0,0,,,,
1541,2010/9/17,19915,18046.15,20111.39,15980.91,0,0,,,,
1542,2010/9/20,20600,18179.42,20438.19,15920.65,1,0,,,,
1543,2010/9/21,21685,18353.65,20956.36,15750.94,1,0,,,,
1544,2010/9/27,21635,18527.88,21377.64,15678.12,0,0,,,,
1545,2010/9/28,22185,18722.69,21850.95,15594.43,1,0,,,,
1546,2010/9/29,21280,18882.69,22094.37,15671.01,0,0,,,,
1547,2010/9/30,21640,19065.19,22345.53,15784.85,0,0,,,,
1548,2010/10/8,22600,19281.92,22725.57,15838.27,0,0,,,,
1549,2010/10/11,23965,19546.15,23329.27,15763.03,1,0,,,,
1550,2010/10/12,23510,19790.77,23747.84,15833.7,0,0,,,,
1551,2010/10/13,23600,20037.69,24116.39,15958.99,0,0,,,,
1552,2010/10/14,24480,20310.19,24595.86,16024.52,0,0,,,,
1553,2010/10/15,24230,20574.04,24950.41,16197.67,0,0,,,,
1554,2010/10/18,23750,20813.85,25176.19,16451.51,0,0,,,,
1555,2010/10/19,23940,21060.96,25373.55,16748.37,0,0,,,,
1556,2010/10/20,24390,21314.81,25603.36,17026.26,0,0,,,,
1557,2010/10/21,24995,21579.04,25896.48,17261.6,0,0,,,,
1558,2010/10/22,25145,21823.46,26203.15,17443.77,0,0,,,,
1559,2010/10/25,26270,22104.42,26655.19,17553.65,0,0,,,,
1560,2010/10/26,27135,22422.88,27181.79,17663.97,0,0,,,,
1561,2010/10/27,26765,22726.35,27549.92,17902.78,0,0,,,,
1562,2010/10/28,27825,23054.04,28064.69,18043.39,0,0,,,,
1563,2010/10/29,27245,23362.31,28380.46,18344.16,0,0,,,,
1564,2010/11/1,28510,23708.46,28861,18555.92,0,0,,,,
1565,2010/11/2,28770,24060.96,29298.97,18822.95,0,0,,,,
1566,2010/11/3,29715,24453.08,29802.17,19103.99,0,0,,,,
1567,2010/11/4,29855,24835.38,30255.58,19415.18,0,0,,,,
1568,2010/11/5,31235,25244.42,30933.47,19555.37,1,0,,,,
1569,2010/11/8,32970,25678.46,31931.77,19425.15,1,0,,,,
1570,2010/11/9,33005,26115.77,32770.16,19461.38,0,0,,,,
1571,2010/11/10,32350,26506.73,33390.88,19622.58,0,0,,,,
1572,2010/11/11,31345,26893.85,33686.67,20101.03,0,0,,,,
1573,2010/11/12,29290,27188.08,33690.73,20685.43,0,0,,,,
1574,2010/11/15,28120,27400.38,33634.79,21165.97,0,0,,,,
1575,2010/11/16,28330,27568.27,33651.08,21485.46,0,0,,,,
1576,2010/11/17,27090,27705.96,33564.56,21847.36,0,-1,,,,
1577,2010/11/18,27430,27853.27,33470,22236.54,0,0,,,,
1578,2010/11/19,27180,27957.12,33411.91,22502.33,0,0,,,,
1579,2010/11/22,25870,28020.19,33331.74,22708.64,0,0,,,,
1580,2010/11/23,25225,28076.92,33227.81,22926.03,0,0,,,,
1581,2010/11/24,25755,28146.73,33110.17,23183.29,0,0,,,,
1582,2010/11/25,25270,28180.58,33048.54,23312.62,0,0,,,,
1583,2010/11/26,24460,28160,33088.13,23231.87,0,0,,,,
1584,2010/11/29,25240,28163.65,33082.61,23244.69,0,0,,,,
1585,2010/11/30,25515,28134.62,33108.69,23160.55,0,0,,,,
1586,2010/12/1,25380,28067.12,33144.19,22990.05,0,0,,,,
1587,2010/12/2,26365,28051.73,33147.6,22955.86,0,0,,,,
1588,2010/12/3,26815,28012.88,33131.29,22894.47,0,0,,,,
1589,2010/12/6,27020,28004.23,33128.8,22879.66,0,0,,,,
1590,2010/12/7,27415,27962.12,33087.39,22836.85,0,0,,,,
1591,2010/12/8,26350,27869.04,33021.11,22716.97,0,0,,,,
1592,2010/12/9,26345,27739.42,32867.8,22611.04,0,0,,,,
1593,2010/12/10,26760,27620.38,32687.8,22552.96,0,0,,,,
1594,2010/12/13,27570,27479.42,32327.72,22631.12,0,0,,,,
1595,2010/12/14,28105,27292.31,31605.03,22979.59,0,0,,,,
1596,2010/12/15,27395,27076.54,30707.79,23445.29,0,0,,,,
1597,2010/12/16,27650,26895.77,29837.4,23954.14,0,0,,,,
1598,2010/12/17,27845,26761.15,29117.98,24404.32,0,0,,,,
1599,2010/12/20,28425,26727.88,28957.18,24498.58,0,0,,,,
1600,2010/12/21,28995,26761.54,29101.91,24421.17,0,0,,,,
1601,2010/12/22,27675,26736.35,29019.9,24452.8,0,0,,,,
1602,2010/12/23,27870,26766.35,29089.38,24443.32,0,0,,,,
1603,2010/12/24,27815,26781.15,29126.58,24435.72,0,0,,,,
1604,2010/12/27,27680,26800.38,29167.51,24433.25,0,0,,,,
1605,2010/12/28,27780,26873.85,29239.42,24508.28,0,0,,,,
1606,2010/12/29,27665,26967.69,29253.39,24681.99,0,0,,,,
1607,2010/12/30,27950,27052.12,29313.51,24790.73,0,0,,,,
1608,2010/12/31,28365,27171.15,29367.18,24975.12,0,0,,,,
1609,2011/1/4,28145,27312.88,29240.23,25385.53,0,0,,,,
1610,2011/1/5,28270,27429.42,29195,25663.84,0,0,,,,
1611,2011/1/6,29270,27573.85,29301.89,25845.81,0,0,,,,
1612,2011/1/7,28215,27682.88,29176.99,26188.77,0,0,,,,
1613,2011/1/10,28405,27761.35,29179.9,26342.8,0,0,,,,
1614,2011/1/11,28810,27838.08,29259.51,26416.65,0,0,,,,
1615,2011/1/12,29160,27920.38,29391.7,26449.06,0,0,,,,
1616,2011/1/13,29075,27984.23,29507.47,26460.99,0,0,,,,
1617,2011/1/14,28910,28082.69,29493.28,26672.1,0,0,,,,
1618,2011/1/17,29040,28186.35,29454.64,26918.06,0,0,,,,
1619,2011/1/18,29200,28280.19,29467.96,27092.42,0,0,,,,
1620,2011/1/19,29685,28361.54,29633.68,27089.4,1,0,,,,
1621,2011/1/20,29640,28420.58,29782.5,27058.66,0,0,,,,
1622,2011/1/21,30875,28554.42,30159.37,26949.47,1,0,,,,
1623,2011/1/24,32120,28726.35,30813.49,26639.21,0,0,,,,
1624,2011/1/25,31505,28867.12,31187.64,26546.6,0,0,,,,
1625,2011/1/26,31510,28985.77,31518.07,26453.47,0,0,,,,
1626,2011/1/27,32635,29125.77,32034.67,26216.87,1,0,,,,
1627,2011/1/28,32230,29300.96,32389.49,26212.43,0,0,,,,
1628,2011/1/31,32810,29490.96,32812.31,26169.61,0,0,,,,
1629,2011/2/1,33725,29718.27,33356.31,26080.23,1,0,,,,
1630,2011/2/9,33180,29929.81,33711.59,26148.03,0,0,,,,
1631,2011/2/10,33585,30153.08,34089.15,26217.01,0,0,,,,
1632,2011/2/11,33795,30388.85,34437.69,26340.01,0,0,,,,
1633,2011/2/14,33245,30592.5,34663.63,26521.37,0,0,,,,
1634,2011/2/15,33430,30787.31,34899.56,26675.06,0,0,,,,
1635,2011/2/16,33910,31009.04,35150.2,26867.88,0,0,,,,
1636,2011/2/17,34245,31238.85,35410.73,27066.97,0,0,,,,
1637,2011/2/18,33455,31399.81,35578.61,27221.01,0,0,,,,
1638,2011/2/21,32200,31553.08,35533.56,27572.6,0,0,,,,
1639,2011/2/22,31910,31687.88,35456.61,27919.15,0,0,,,,
1640,2011/2/23,31750,31800.96,35382.25,28219.67,0,-1,,,,
1641,2011/2/24,30280,31844.04,35318.53,28369.55,0,0,,,,
1642,2011/2/25,30590,31902.31,35231.39,28573.23,0,0,,,,
1643,2011/2/28,32435,32037.88,35139.34,28936.42,0,0,,,,
1644,2011/3/1,32970,32189.04,35056.98,29321.1,0,0,,,,
1645,2011/3/2,33200,32342.88,34962.16,29723.6,0,0,,,,
1646,2011/3/3,32500,32451.15,34835.58,30066.72,0,0,,,,
1647,2011/3/4,32450,32559.23,34650.29,30468.17,0,0,,,,
1648,2011/3/7,33090,32644.42,34627.74,30661.1,0,0,,,,
1649,2011/3/8,31325,32613.85,34654.48,30573.22,0,-1,,,,
1650,2011/3/9,31755,32623.46,34644.62,30602.3,0,0,,,,
1651,2011/3/10,31185,32610.96,34664.53,30557.39,0,0,,,,
1652,2011/3/11,30780,32539.62,34715,30364.24,0,0,,,,
1653,2011/3/14,29650,32440.38,34892.31,29988.45,0,0,,,,
1654,2011/3/15,28980,32293.08,35088.74,29497.42,0,0,,,,
1655,2011/3/16,29825,32143.08,35035.94,29250.22,0,0,,,,
1656,2011/3/17,29535,32002.88,35036.56,28969.2,0,0,,,,
1657,2011/3/18,30540,31885.77,34900.41,28871.13,0,0,,,,
1658,2011/3/21,30195,31747.31,34727.66,28766.96,0,0,,,,
1659,2011/3/22,30195,31630,34605.21,28654.79,0,0,,,,
1660,2011/3/23,30830,31530,34427.29,28632.71,0,0,,,,
1661,2011/3/24,30265,31389.81,34157.88,28621.74,0,0,,,,
1662,2011/3/25,30210,31234.62,33780.29,28688.95,0,0,,,,
1663,2011/3/28,28825,31056.54,33603.83,28509.25,0,0,,,,
1664,2011/3/29,28885,30929.04,33568.42,28289.66,0,0,,,,
1665,2011/3/30,28730,30806.73,33549.7,28063.76,0,0,,,,
1666,2011/3/31,28400,30677.88,33548.29,27807.47,0,0,,,,
1667,2011/4/1,28170,30596.73,33628.7,27564.76,0,0,,,,
1668,2011/4/6,28755,30526.15,33643.01,27409.29,0,0,,,,
1669,2011/4/7,28565,30377.31,33484.56,27270.06,0,0,,,,
1670,2011/4/8,29370,30238.85,33181.99,27295.71,0,0,,,,
1671,2011/4/11,30110,30120,32803.85,27436.15,0,0,,,,
1672,2011/4/12,29915,30020.58,32523.05,27518.11,0,-1,,,,
1673,2011/4/13,29660,29913.27,32213.47,27613.07,0,-1,,,,
1674,2011/4/14,28585,29740,31697.97,27782.03,0,0,,,,
1675,2011/4/15,28250,29621.73,31552.72,27690.74,0,0,,,,
1676,2011/4/18,28175,29484.04,31288.64,27679.44,0,0,,,,
1677,2011/4/19,27655,29348.27,31151.67,27544.87,0,0,,,,
1678,2011/4/20,27810,29234.04,31036.43,27431.65,0,0,,,,
1679,2011/4/21,27860,29165.19,31036.89,27293.49,0,0,,,,
1680,2011/4/22,28335,29140.38,31039.19,27241.57,0,0,,,,
1681,2011/4/25,27855,29064.62,31006.52,27122.72,0,0,,,,
1682,2011/4/26,27275,28977.69,31031.12,26924.26,0,0,,,,
1683,2011/4/27,26595,28825.96,30979.71,26672.21,0,0,,,,
1684,2011/4/28,26420,28680.77,30956.12,26405.42,0,0,,,,
1685,2011/4/29,26280,28530.19,30904.69,26155.69,0,0,,,,
1686,2011/5/3,26495,28363.46,30674.1,26052.82,0,0,,,,
1687,2011/5/4,25830,28192.88,30573.31,25812.45,0,0,,,,
1688,2011/5/5,24640,27978.65,30594.79,25362.51,0,0,,,,
1689,2011/5/6,24785,27823.27,30697.47,24949.07,0,0,,,,
1690,2011/5/9,24845,27667.88,30733.73,24602.03,0,0,,,,
1691,2011/5/10,25150,27530.19,30716.8,24343.58,0,0,,,,
1692,2011/5/11,25180,27406.35,30700.79,24111.91,0,0,,,,
1693,2011/5/12,24315,27258.08,30750.59,23765.57,0,0,,,,
1694,2011/5/13,25410,27129.42,30638.93,23619.91,0,0,,,,
1695,2011/5/16,25310,27004.23,30532.88,23475.58,0,0,,,,
1696,2011/5/17,25340,26849.23,30298.74,23399.72,0,0,,,,
1697,2011/5/18,25280,26663.46,29895.85,23431.07,0,0,,,,
1698,2011/5/19,25150,26480.19,29477.44,23482.94,0,0,,,,
1699,2011/5/20,25005,26301.15,29054.43,23547.87,0,0,,,,
1700,2011/5/23,25000,26163.27,28797.24,23529.3,0,0,,,,
1701,2011/5/24,25220,26046.73,28562.07,23531.39,0,0,,,,
1702,2011/5/25,25260,25934.62,28311.37,23557.87,0,0,,,,
1703,2011/5/26,25535,25853.08,28127.56,23578.6,0,0,,,,
1704,2011/5/27,25455,25762.5,27895.99,23629.01,0,0,,,,
1705,2011/5/30,25455,25670,27626.37,23713.63,0,0,,,,
1706,2011/5/31,26230,25589.04,27236.45,23941.63,0,0,,,,
1707,2011/6/1,26235,25526.73,26920.65,24132.81,0,0,,,,
1708,2011/6/2,26205,25485.58,26718.69,24252.47,0,0,,,,
1709,2011/6/3,26880,25496.54,26774.91,24218.17,1,0,,,,
1710,2011/6/7,26305,25492.12,26757.93,24226.31,0,0,,,,
1711,2011/6/8,25910,25477.88,26714.83,24240.93,0,0,,,,
1712,2011/6/9,25820,25451.92,26626.85,24276.99,0,0,,,,
1713,2011/6/10,25975,25457.5,26641.24,24273.76,0,0,,,,
1714,2011/6/13,25490,25490.19,26625.98,24354.4,0,-1,,,,
1715,2011/6/14,23870,25455,26729.88,24180.12,0,-1,,,,
1716,2011/6/15,24185,25429.62,26779.12,24080.12,0,0,,,,
1717,2011/6/16,23720,25374.62,26879.18,23870.06,0,0,,,,
1718,2011/6/17,23715,25318.27,26956.91,23679.63,0,0,,,,
1719,2011/6/20,23745,25296.35,27004.6,23588.1,0,0,,,,
1720,2011/6/21,23975,25241.15,27025.17,23457.13,0,0,,,,
1721,2011/6/22,23790,25182.69,27054.77,23310.61,0,0,,,,
1722,2011/6/23,23370,25106.92,27107.57,23106.27,0,0,,,,
1723,2011/6/24,23475,25037.5,27136.04,22938.96,0,0,,,,
1724,2011/6/27,22305,24928.08,27283.22,22572.94,0,0,,,,
1725,2011/6/28,22235,24821.54,27402.03,22241.05,0,0,,,,
1726,2011/6/29,22565,24727.88,27454.06,22001.7,0,0,,,,
1727,2011/6/30,22800,24634.81,27454.73,21814.89,0,0,,,,
1728,2011/7/1,22285,24520.38,27473.07,21567.69,0,0,,,,
